Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
2011-11-01,1226.42,26.01,86.96,226.23,2.01,1611.62,34.18,114.27,20.35
2011-12-01,1243.32,26.43,86.95,225.67,1.98,1637.87,34.82,114.54,20.52
2012-01-01,1300.58,26.74,87.48,226.66,1.97,1705.79,35.07,114.74,21.21
2012-02-01,1352.49,27.04,88.01,227.66,1.97,1766.10,35.31,114.92,21.80
2012-03-01,1389.24,27.35,88.54,229.39,2.17,1800.42,35.44,114.75,22.05
2012-04-01,1386.43,27.67,88.33,230.09,2.05,1791.36,35.76,114.13,21.78
2012-05-01,1341.27,28.0,88.13,229.81,1.8,1735.05,36.22,114.00,20.94
2012-06-01,1323.48,28.32,87.92,229.48,1.62,1714.55,36.69,113.90,20.55
2012-07-01,1359.78,28.74,87.45,229.1,1.53,1764.45,37.30,113.47,21.00
2012-08-01,1403.45,29.17,86.97,230.38,1.68,1811.04,37.64,112.23,21.41
2012-09-01,1443.42,29.59,86.5,231.41,1.72,1854.34,38.01,111.13,21.78
2012-10-01,1437.82,30.14,86.5,231.32,1.75,1847.87,38.74,111.17,21.58
2012-11-01,1394.51,30.7,86.51,230.22,1.65,1800.74,39.64,111.71,20.90
2012-12-01,1422.29,31.25,86.51,229.6,1.72,1841.57,40.46,112.01,21.24
2013-01-01,1480.4,31.54,86.91,230.28,1.91,1911.16,40.71,112.19,21.90
2013-02-01,1512.31,31.82,87.3,232.17,1.98,1936.49,40.75,111.79,22.05
2013-03-01,1550.83,32.11,87.7,232.77,1.96,1980.64,41.01,112.01,22.42
2013-04-01,1570.7,32.5,88.78,232.53,1.76,2008.11,41.55,113.51,22.60
2013-05-01,1639.84,32.88,89.87,232.94,1.93,2092.77,41.97,114.69,23.41
2013-06-01,1618.77,33.27,90.95,233.5,2.3,2060.94,42.36,115.79,22.93
2013-07-01,1668.68,33.65,92.09,233.6,2.58,2123.64,42.82,117.20,23.49
2013-08-01,1670.09,34.02,93.23,233.88,2.74,2122.88,43.25,118.51,23.36
2013-09-01,1687.17,34.4,94.37,234.15,2.81,2142.10,43.68,119.82,23.44
2013-10-01,1720.03,34.6,96.31,233.55,2.62,2189.46,44.04,122.60,23.83
2013-11-01,1783.54,34.79,98.26,233.07,2.72,2274.95,44.38,125.33,24.64
2013-12-01,1807.78,34.99,100.2,233.05,2.9,2306.07,44.63,127.82,24.86
2014-01-01,1822.36,35.4,100.42,233.92,2.86,2316.05,44.99,127.62,24.86
2014-02-01,1817.04,35.82,100.63,234.78,2.71,2300.78,45.35,127.42,24.59
2014-03-01,1863.52,36.23,100.85,236.29,2.72,2344.54,45.58,126.88,24.96
2014-04-01,1864.26,36.61,101.61,237.07,2.71,2337.76,45.91,127.41,24.79
2014-05-01,1889.77,37.0,102.36,237.9,2.56,2361.50,46.23,127.92,24.94
2014-06-01,1947.09,37.38,103.12,238.34,2.6,2428.61,46.62,128.62,25.56
2014-07-01,1973.1,37.75,104.07,238.25,2.54,2462.01,47.10,129.85,25.82
2014-08-01,1961.53,38.12,105.01,237.85,2.42,2451.67,47.65,131.25,25.62
2014-09-01,1993.23,38.49,105.96,238.03,2.53,2489.42,48.07,132.34,25.92
2014-10-01,1937.27,38.81,104.74,237.43,2.3,2425.62,48.59,131.15,25.16
2014-11-01,2044.57,39.12,103.53,236.15,2.33,2573.87,49.25,130.33,26.61
2014-12-01,2054.27,39.44,102.31,234.81,2.21,2600.83,49.93,129.53,26.79
2015-01-01,2028.18,39.9,101.29,233.71,1.88,2579.94,50.75,128.85,26.49
2015-02-01,2082.2,40.35,100.27,234.72,1.98,2637.20,51.11,127.00,27.00
2015-03-01,2079.99,40.81,99.25,236.12,2.04,2618.81,51.38,124.96,26.73
2015-04-01,2094.86,41.12,97.8,236.6,1.94,2632.18,51.67,122.89,26.79
2015-05-01,2111.94,41.43,96.36,237.81,2.2,2640.19,51.79,120.46,26.81
2015-06-01,2099.29,41.74,94.91,238.64,2.36,2615.21,52.00,118.24,26.50
2015-07-01,2094.14,42.0,93.49,238.65,2.32,2608.62,52.31,116.46,26.38
2015-08-01,2039.87,42.25,92.08,238.32,2.17,2544.62,52.71,114.86,25.69
2015-09-01,1944.41,42.51,90.66,237.94,2.17,2429.32,53.11,113.27,24.50
2015-10-01,2024.81,42.8,89.28,237.84,2.07,2530.91,53.50,111.60,25.49
2015-11-01,2080.62,43.1,87.91,237.34,2.26,2606.17,53.98,110.11,26.23
2015-12-01,2054.08,43.39,86.53,236.53,2.24,2581.75,54.54,108.76,25.97
2016-01-01,1918.6,43.55,86.5,236.92,2.09,2407.49,54.65,108.54,24.21
2016-02-01,1904.42,43.72,86.47,237.11,1.78,2387.73,54.81,108.41,24.00
2016-03-01,2021.95,43.88,86.44,238.13,1.89,2524.22,54.78,107.91,25.37
2016-04-01,2075.54,44.07,86.60,239.26,1.81,2578.89,54.76,107.60,25.92
2016-05-01,2065.55,44.27,86.76,240.23,1.81,2556.14,54.78,107.37,25.69
2016-06-01,2083.89,44.46,86.92,241.02,1.64,2570.39,54.84,107.21,25.84
2016-07-01,2148.9,44.65,87.64,240.63,1.5,2654.88,55.16,108.28,26.69
2016-08-01,2170.95,44.84,88.37,240.85,1.56,2679.66,55.35,109.07,26.95
2016-09-01,2157.69,45.03,89.09,241.43,1.63,2656.90,55.45,109.70,26.73
2016-10-01,2143.02,45.25,90.91,241.73,1.76,2635.55,55.65,111.80,26.53
2016-11-01,2164.99,45.48,92.73,241.35,2.14,2666.72,56.02,114.22,26.85
2016-12-01,2246.63,45.70,94.55,241.43,2.49,2766.37,56.27,116.42,27.87
2017-01-01,2275.12,45.93,96.46,242.84,2.43,2785.22,56.22,118.09,28.06
2017-02-01,2329.91,46.15,98.38,243.60,2.42,2843.35,56.32,120.06,28.66
2017-03-01,2366.82,46.38,100.29,243.80,2.48,2886.05,56.55,122.29,29.09
2017-04-01,2359.31,46.66,101.53,244.52,2.30,2868.39,56.73,123.44,28.90
2017-05-01,2395.35,46.94,102.78,244.73,2.30,2909.72,57.02,124.85,29.31
2017-06-01,2433.99,47.22,104.02,244.96,2.19,2953.97,57.31,126.24,29.75
2017-07-01,2454.10,47.54,105.04,244.79,2.32,2980.44,57.73,127.57,30.00
2017-08-01,2456.22,47.85,106.06,245.52,2.21,2974.10,57.94,128.42,29.91
2017-09-01,2492.84,48.17,107.08,246.82,2.20,3002.55,58.02,128.97,30.17
2017-10-01,2557.00,48.42,108.01,246.66,2.36,3081.77,58.36,130.18,30.92
2017-11-01,2593.61,48.68,108.95,246.67,2.35,3125.82,58.67,131.30,31.30
2017-12-01,2664.34,48.93,109.88,246.52,2.40,3212.95,59.01,132.51,32.09
2018-01-01,2789.80,49.29,111.73,247.87,2.58,3346.02,59.11,134.01,33.31
2018-02-01,2705.16,49.64,113.59,248.99,2.86,3229.86,59.27,135.62,32.04
2018-03-01,2702.77,50.00,115.44,249.55,2.84,3219.72,59.56,137.52,31.81
2018-04-01,2653.63,50.33,117.79,250.55,2.87,3148.67,59.72,139.76,30.97
2018-05-01,2701.49,50.66,120.13,251.59,2.98,3192.18,59.86,141.95,31.24
2018-06-01,2754.35,50.99,122.48,251.99,2.91,3249.46,60.16,144.50,31.63
2018-07-01,2793.64,51.44,125.12,252.01,2.89,3295.59,60.68,147.60,31.89
2018-08-01,2857.82,51.89,127.75,252.15,2.89,3369.43,61.18,150.62,32.39
2018-09-01,2901.50,52.34,130.39,252.44,3.00,3416.96,61.64,153.55,32.62
2018-10-01,2785.46,52.81,131.06,252.89,3.15,3274.52,62.08,154.07,31.04
2018-11-01,2723.23,53.28,131.72,252.04,3.12,3212.12,62.85,155.37,30.20
2018-12-01,2567.31,53.75,132.39,251.23,2.83,3037.92,63.60,156.66,28.29
2019-01-01,2607.39,54.15,133.06,251.71,2.71,3079.47,63.95,157.15,28.38
2019-02-01,2754.86,54.54,133.72,252.78,2.68,3239.95,64.15,157.27,29.54
2019-03-01,2803.98,54.94,134.39,254.20,2.57,3279.22,64.25,157.17,29.58
2019-04-01,2903.80,55.32,134.68,255.55,2.53,3378.07,64.35,156.68,30.13
2019-05-01,2854.71,55.70,134.98,256.09,2.40,3313.91,64.66,156.69,29.24
2019-06-01,2890.17,56.08,135.27,256.14,2.06,3354.40,65.08,157.00,29.28
2019-07-01,2996.11,56.46,134.48,256.57,1.63,3471.56,65.42,155.82,29.99
2019-08-01,2897.50,56.84,133.69,256.56,1.63,3357.47,65.86,154.91,28.71
2019-09-01,2982.16,57.22,132.90,256.76,1.70,3452.86,66.25,153.88,29.23
2019-10-01,2977.68,57.56,135.09,257.35,1.71,3439.81,66.49,156.06,28.84
2019-11-01,3104.90,57.90,137.28,257.21,1.81,3588.71,66.92,158.67,29.84
2019-12-01,3176.75,58.24,139.47,256.97,1.86,3675.09,67.38,161.35,30.33
2020-01-01,3278.20,58.69,131.76,257.97,1.76,3777.80,67.63,151.84,30.99
2020-02-01,3277.31,59.13,124.04,258.68,1.50,3766.45,67.96,142.56,30.73
2020-03-01,2652.39,59.58,116.33,258.12,0.87,3054.91,68.62,133.98,24.82
2020-04-01,2761.98,59.61,110.63,256.39,0.66,3202.54,69.12,128.28,25.93
2020-05-01,2919.62,59.65,104.93,256.39,0.67,3385.26,69.16,121.67,27.33
2020-06-01,3104.66,59.68,99.23,257.80,0.73,3580.23,68.82,114.43,28.84
2020-07-01,3207.62,59.40,98.89,259.10,0.62,3680.34,68.16,113.47,29.60
2020-08-01,3391.71,59.13,98.56,259.92,0.65,3879.33,67.63,112.73,31.16
2020-09-01,3365.52,58.85,98.22,260.28,0.68,3844.01,67.22,112.18,30.84
2020-10-01,3418.70,58.66,96.86,260.39,0.79,3903.14,66.97,110.58,31.28
2020-11-01,3548.99,58.47,95.49,260.23,0.87,4054.37,66.80,109.09,32.47
2020-12-01,3695.31,58.28,94.13,260.47,0.93,4217.55,66.52,107.43,33.77
2021-01-01,3793.75,58.06,105.49,261.58,1.08,4311.56,65.99,119.88,34.51
2021-02-01,3883.43,57.85,116.84,263.01,1.26,4389.46,65.39,132.07,35.10
2021-03-01,3910.51,57.63,128.20,264.88,1.61,4388.97,64.69,143.89,35.04
2021-04-01,4141.18,57.71,138.39,267.05,1.64,4609.98,64.24,154.05,36.72
2021-05-01,4167.85,57.79,148.57,269.20,1.62,4602.77,63.82,164.08,36.55
2021-06-01,4238.49,57.87,158.76,271.70,1.52,4637.69,63.32,173.71,36.70
2021-07-01,4363.71,58.33,164.32,273.00,1.32,4751.85,63.52,178.93,37.44
2021-08-01,4454.21,58.79,169.87,273.57,1.28,4840.39,63.89,184.60,37.97
2021-09-01,4445.54,59.25,175.43,274.31,1.37,4817.89,64.22,190.12,37.62
2021-10-01,4460.71,59.64,182.91,276.59,1.58,4794.50,64.10,196.60,37.25
2021-11-01,4667.39,60.02,190.39,277.95,1.56,4992.11,64.19,203.64,38.58
2021-12-01,4674.77,60.40,197.87,278.80,1.47,4984.70,64.40,210.99,38.30
2022-01-01,4573.82,60.92,197.88,281.15,1.76,4836.35,64.42,209.24,36.94
2022-02-01,4435.98,61.45,197.90,283.72,1.93,4648.15,64.38,207.36,35.29
2022-03-01,4391.27,61.97,197.91,287.50,2.13,4540.67,64.08,204.64,34.27
2022-04-01,4391.30,62.65,196.03,289.11,2.75,4515.49,64.43,201.57,33.89
2022-05-01,4040.36,63.34,194.14,292.30,2.90,4109.33,64.42,197.46,30.67
2022-06-01,3898.95,64.02,192.26,296.31,3.14,3911.77,64.23,192.89,29.05
2022-07-01,3911.73,64.45,191.47,296.28,2.90,3925.06,64.67,192.12,29.00
2022-08-01,4158.56,64.89,190.67,296.17,2.90,4174.22,65.13,191.39,30.70
2022-09-01,3850.52,65.32,189.88,296.81,3.52,3856.72,65.42,190.19,28.23
2022-10-01,3726.05,,,297.13,3.98,3728.05,,,27.15
2022-11-01,3770.55,,,297.29,4.14,3770.55,,,27.42
